,time,open,high,low,close,tick_volume,spread,real_volume,piercing,dark_cloud,morning_star,evening_star,hammer,hanging_man,shooting_star,inverted_hammer,bullish_engulfing,morning_doji_star,evening_doji_star,belt_hold,counter_attack,doji,harami,harami_cross,three_black_crows,three_white_soldiers,advancing_block,stalled_pattern,unique_three_river,upside_gap_two_crows,tasuki_gap,separating_lines,rising_falling_three_methods
4567,2022-10-13 18:00:00,0.97179,0.97468,0.97107,0.9746,3751,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4568,2022-10-13 18:15:00,0.97465,0.97835,0.97382,0.97675,5308,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,2022-10-13 18:30:00,0.97676,0.97992,0.97601,0.97796,4824,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
4570,2022-10-13 18:45:00,0.97796,0.97862,0.97713,0.9779,3781,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4571,2022-10-13 19:00:00,0.97791,0.9799,0.97751,0.97801,3989,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4572,2022-10-13 19:15:00,0.97805,0.97837,0.9764,0.97762,2604,8,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,2022-10-13 19:30:00,0.97762,0.97818,0.97723,0.97807,3091,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4574,2022-10-13 19:45:00,0.97805,0.97816,0.9769,0.97745,1835,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,2022-10-13 20:00:00,0.97745,0.97832,0.97684,0.97761,1912,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4576,2022-10-13 20:15:00,0.97759,0.97992,0.97743,0.9793,1967,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4577,2022-10-13 20:30:00,0.97934,0.98059,0.97934,0.97967,2220,8,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,2022-10-13 20:45:00,0.97967,0.98051,0.97948,0.97964,1836,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4579,2022-10-13 21:00:00,0.97965,0.98003,0.97883,0.97907,1839,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,2022-10-13 21:15:00,0.97907,0.97948,0.97823,0.97846,1389,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,2022-10-13 21:30:00,0.97846,0.9789,0.97813,0.97871,1374,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,2022-10-13 21:45:00,0.97871,0.97923,0.97845,0.97866,1285,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4583,2022-10-13 22:00:00,0.97866,0.97892,0.97802,0.97806,1452,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,2022-10-13 22:15:00,0.97806,0.97812,0.97711,0.97728,1109,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,2022-10-13 22:30:00,0.97724,0.9779,0.97713,0.97787,1179,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4586,2022-10-13 22:45:00,0.97785,0.97797,0.97737,0.97747,945,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
4587,2022-10-13 23:00:00,0.97745,0.97784,0.97732,0.97745,409,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4588,2022-10-13 23:15:00,0.97745,0.97779,0.97745,0.97776,323,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,2022-10-13 23:30:00,0.97775,0.97808,0.97762,0.97802,291,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,2022-10-13 23:45:00,0.97797,0.97797,0.97749,0.9778,217,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,2022-10-14 00:00:00,0.97761,0.97761,0.97706,0.97715,31,33,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,2022-10-14 00:15:00,0.97715,0.97761,0.97713,0.9775,198,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,2022-10-14 00:30:00,0.9775,0.97763,0.97725,0.97736,85,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,2022-10-14 00:45:00,0.97736,0.97768,0.9773,0.97748,210,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4595,2022-10-14 01:00:00,0.97744,0.97779,0.97724,0.97746,421,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4596,2022-10-14 01:15:00,0.97746,0.97757,0.97688,0.97693,421,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,2022-10-14 01:30:00,0.97694,0.97751,0.97694,0.9775,307,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,2022-10-14 01:45:00,0.9775,0.97779,0.97739,0.97776,214,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,2022-10-14 02:00:00,0.97775,0.97775,0.9774,0.97761,462,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,2022-10-14 02:15:00,0.97761,0.97762,0.97724,0.9773,356,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,2022-10-14 02:30:00,0.9773,0.97742,0.97699,0.97706,258,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4602,2022-10-14 02:45:00,0.97707,0.97716,0.97669,0.97675,262,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4603,2022-10-14 03:00:00,0.97674,0.97787,0.97654,0.97693,1287,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4604,2022-10-14 03:15:00,0.97695,0.97716,0.97618,0.97686,1178,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,2022-10-14 03:30:00,0.97686,0.97716,0.97641,0.97676,1035,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,2022-10-14 03:45:00,0.97675,0.97729,0.97665,0.97679,1142,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4607,2022-10-14 04:00:00,0.97681,0.97761,0.97678,0.97741,909,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,2022-10-14 04:15:00,0.97741,0.97776,0.97715,0.97721,710,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,2022-10-14 04:30:00,0.97721,0.9795,0.97717,0.97945,1342,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,2022-10-14 04:45:00,0.97942,0.98087,0.9793,0.97999,1938,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,2022-10-14 05:00:00,0.98,0.9802,0.97943,0.9797,1038,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,2022-10-14 05:15:00,0.9797,0.97982,0.97898,0.97906,908,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,2022-10-14 05:30:00,0.97906,0.97989,0.97906,0.97938,1263,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,2022-10-14 05:45:00,0.97938,0.97963,0.97898,0.97902,966,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,2022-10-14 06:00:00,0.97902,0.97926,0.97882,0.97908,721,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4616,2022-10-14 06:15:00,0.97906,0.97921,0.97856,0.97881,590,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,2022-10-14 06:30:00,0.97886,0.97974,0.97882,0.97941,859,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,2022-10-14 06:45:00,0.9794,0.97961,0.97847,0.97872,863,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,2022-10-14 07:00:00,0.97873,0.97899,0.97849,0.97887,943,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
4620,2022-10-14 07:15:00,0.97886,0.97892,0.97796,0.97797,766,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,2022-10-14 07:30:00,0.97797,0.97846,0.97789,0.97828,513,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,2022-10-14 07:45:00,0.97828,0.97852,0.97805,0.97817,621,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,2022-10-14 08:00:00,0.97817,0.97863,0.97807,0.97841,900,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,2022-10-14 08:15:00,0.97841,0.97859,0.97763,0.9779,713,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,2022-10-14 08:30:00,0.9779,0.9784,0.97764,0.97799,859,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,2022-10-14 08:45:00,0.97799,0.97826,0.97751,0.9776,817,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,2022-10-14 09:00:00,0.97761,0.97885,0.97755,0.97847,1990,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,2022-10-14 09:15:00,0.97846,0.97957,0.97844,0.97939,1859,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,2022-10-14 09:30:00,0.97939,0.97971,0.97887,0.9796,2010,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,2022-10-14 09:45:00,0.97959,0.97968,0.97765,0.97883,1922,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,2022-10-14 10:00:00,0.9788,0.9788,0.97706,0.97718,2425,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,2022-10-14 10:15:00,0.97718,0.97721,0.97525,0.97623,2251,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,2022-10-14 10:30:00,0.97624,0.97661,0.9758,0.97642,1815,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
4634,2022-10-14 10:45:00,0.97644,0.97712,0.97551,0.97677,2268,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,2022-10-14 11:00:00,0.97678,0.97679,0.97588,0.976,1919,8,0,0,0,0,0,0,0,0,0,-100,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,2022-10-14 11:15:00,0.976,0.97609,0.97448,0.97508,1781,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,2022-10-14 11:30:00,0.97507,0.97599,0.97488,0.97581,1551,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,2022-10-14 11:45:00,0.97581,0.97587,0.97472,0.97503,1370,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,2022-10-14 12:00:00,0.97505,0.9754,0.97428,0.97434,1315,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,2022-10-14 12:15:00,0.97434,0.97447,0.97269,0.97284,1086,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,2022-10-14 12:30:00,0.97283,0.97321,0.97189,0.97194,1164,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4642,2022-10-14 12:45:00,0.97195,0.97359,0.97193,0.97299,3170,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,2022-10-14 13:00:00,0.97299,0.97398,0.97246,0.97324,1845,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4644,2022-10-14 13:15:00,0.97324,0.97581,0.97282,0.97512,2150,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,2022-10-14 13:30:00,0.97514,0.97564,0.97379,0.97394,2731,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,2022-10-14 13:45:00,0.97394,0.97442,0.97323,0.9734,1644,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,2022-10-14 14:00:00,0.97345,0.97368,0.97294,0.97351,1441,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4648,2022-10-14 14:15:00,0.9735,0.97417,0.97336,0.97351,1080,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4649,2022-10-14 14:30:00,0.97351,0.97375,0.97201,0.97211,1815,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4650,2022-10-14 14:45:00,0.97211,0.9724,0.97091,0.97185,2181,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,2022-10-14 15:00:00,0.97189,0.9727,0.97154,0.97164,1847,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4652,2022-10-14 15:15:00,0.97163,0.97276,0.97146,0.9722,1718,8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4653,2022-10-14 15:30:00,0.97208,0.97355,0.97166,0.97352,3143,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,2022-10-14 15:45:00,0.97352,0.97767,0.97322,0.97731,3123,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655,2022-10-14 16:00:00,0.97731,0.97998,0.97671,0.97906,3286,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
4656,2022-10-14 16:15:00,0.97908,0.97918,0.97481,0.97495,2733,8,0,0,0,0,0,0,0,0,0,-100,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,2022-10-14 16:30:00,0.97496,0.97593,0.97326,0.97387,4882,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658,2022-10-14 16:45:00,0.97388,0.97476,0.97303,0.97357,4232,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4659,2022-10-14 17:00:00,0.97319,0.97368,0.97068,0.97229,5783,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4660,2022-10-14 17:15:00,0.97229,0.97446,0.97188,0.974,4471,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4661,2022-10-14 17:30:00,0.97401,0.97512,0.97328,0.97348,3626,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,2022-10-14 17:45:00,0.97351,0.97542,0.97305,0.97536,3752,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4663,2022-10-14 18:00:00,0.97537,0.97689,0.97501,0.97529,2623,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4664,2022-10-14 18:15:00,0.97528,0.97547,0.97416,0.97475,2130,8,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4665,2022-10-14 18:30:00,0.97475,0.97475,0.9735,0.97372,2081,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,2022-10-14 18:45:00,0.97372,0.97413,0.97338,0.97387,1764,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4667,2022-10-14 19:00:00,0.97385,0.97482,0.97261,0.97274,2662,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,2022-10-14 19:15:00,0.97273,0.97356,0.97227,0.97354,1892,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4669,2022-10-14 19:30:00,0.97353,0.97364,0.97276,0.97294,1775,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,2022-10-14 19:45:00,0.97294,0.97324,0.97133,0.97177,1679,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4671,2022-10-14 20:00:00,0.97175,0.97245,0.97171,0.97194,1655,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,2022-10-14 20:15:00,0.97194,0.97243,0.97138,0.9719,1346,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4673,2022-10-14 20:30:00,0.97189,0.97284,0.97183,0.97244,1228,8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,2022-10-14 20:45:00,0.97244,0.97299,0.97243,0.97284,1377,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,2022-10-14 21:00:00,0.97283,0.97319,0.97236,0.97269,1293,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,2022-10-14 21:15:00,0.97269,0.9727,0.97199,0.97241,739,8,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4677,2022-10-14 21:30:00,0.97241,0.97262,0.97189,0.97207,1249,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,2022-10-14 21:45:00,0.97208,0.97253,0.97193,0.97234,853,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4679,2022-10-14 22:00:00,0.97237,0.97258,0.97186,0.9719,1165,8,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4680,2022-10-14 22:15:00,0.9719,0.97265,0.97164,0.97254,1203,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4681,2022-10-14 22:30:00,0.97254,0.97293,0.97235,0.97274,864,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4682,2022-10-14 22:45:00,0.97274,0.97286,0.97232,0.97279,839,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0
4683,2022-10-14 23:00:00,0.9728,0.97308,0.97247,0.9727,432,8,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,2022-10-14 23:15:00,0.9727,0.97278,0.9721,0.97236,265,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4685,2022-10-14 23:30:00,0.97236,0.97248,0.97204,0.97204,172,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,2022-10-14 23:45:00,0.97205,0.97244,0.97163,0.97189,616,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,2022-10-17 00:00:00,0.97203,0.97207,0.97177,0.97186,32,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4688,2022-10-17 00:15:00,0.97188,0.97196,0.97175,0.97194,87,48,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4689,2022-10-17 00:30:00,0.97194,0.97246,0.97193,0.97227,96,30,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4690,2022-10-17 00:45:00,0.97227,0.97227,0.97199,0.97202,61,41,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,2022-10-17 01:00:00,0.97206,0.9737,0.97206,0.97349,699,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
4692,2022-10-17 01:15:00,0.97349,0.97364,0.973,0.97314,555,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,2022-10-17 01:30:00,0.97314,0.97317,0.97263,0.97273,524,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,2022-10-17 01:45:00,0.97273,0.97337,0.97264,0.97324,459,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,2022-10-17 02:00:00,0.97327,0.97369,0.97309,0.97364,828,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,2022-10-17 02:15:00,0.97367,0.97388,0.97345,0.97382,693,8,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,2022-10-17 02:30:00,0.97382,0.97432,0.97379,0.97385,909,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4698,2022-10-17 02:45:00,0.97384,0.97424,0.97383,0.97397,956,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699,2022-10-17 03:00:00,0.97395,0.97497,0.97369,0.97425,1485,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,2022-10-17 03:15:00,0.97425,0.97434,0.97386,0.97414,1112,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,2022-10-17 03:30:00,0.97413,0.97494,0.97402,0.97492,1515,8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,2022-10-17 03:45:00,0.97491,0.97508,0.97411,0.97454,1437,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,2022-10-17 04:00:00,0.97456,0.97471,0.97393,0.97406,1136,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,2022-10-17 04:15:00,0.97403,0.97453,0.97386,0.97423,1120,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,2022-10-17 04:30:00,0.97423,0.97474,0.97412,0.97459,1206,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706,2022-10-17 04:45:00,0.97458,0.97506,0.9745,0.97455,1020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-100,-100,0,0,0,0,0,0,0,0,0
4707,2022-10-17 05:00:00,0.97461,0.97521,0.97458,0.97495,894,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0
4708,2022-10-17 05:15:00,0.97493,0.97506,0.97449,0.97455,752,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,2022-10-17 05:30:00,0.97455,0.97475,0.97418,0.97467,738,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,2022-10-17 05:45:00,0.97467,0.97474,0.97425,0.9745,652,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,2022-10-17 06:00:00,0.97449,0.97467,0.97425,0.97451,615,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4712,2022-10-17 06:15:00,0.97455,0.97476,0.97435,0.97451,830,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
4713,2022-10-17 06:30:00,0.9745,0.97455,0.97412,0.9742,706,8,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,2022-10-17 06:45:00,0.97421,0.9745,0.97388,0.97398,705,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
